word,Count
saidfor,1
saidin,1
saidmagna,1
saidmr,2
saidms,1
saidone,1
saidour,1
saidthat,1
saidthe,2
saidtv,1
saint,1
saintamans,2
sake,1
salaries,2
salary,1
sale,4
sales,20
salesman,1
salesneil,1
salient,1
salke,4
sally,1
salman,2
sameday,3
sams,1
sanctions,3
sand,1
santa,1
santos,2
sarah,1
sargent,1
satellite,7
satellitelaunch,1
satisfied,1
saturday,3
saudi,3
save,1
savell,1
saving,2
savings,1
saw,4
saying,7
saystreaming,1
scale,3
scammers,1
scandala,1
scandalms,1
scandals,1
scandinavian,1
scanners,2
scarcity,1
scare,1
scene,4
scenes,1
scheduled,1
scheme,1
schism,1
scholars,1
schools,2
schumer,1
schwarz,1
schwarzman,1
science,1
scoffs,1
scolding,1
scooped,1
score,3
scotland,1
scott,6
scours,1
scowling,1
scrapped,2
scrawldespite,1
screen,1
screening,1
scribbled,1
scripps,1
scripted,1
scroll,2
scrutinized,1
scrutiny,5
sea,5
seamless,1
search,2
searching,1
season,10
seasonal,2
seasoned,1
seasons,2
seattle,5
seattles,1
sec,3
secluded,1
second,8
secondary,1
secondsthe,1
secret,2
secretary,5
secretive,1
secretthe,1
secs,1
sectarianism,1
section,1
sections,1
sector,1
sectors,1
secure,2
secured,3
securities,10
securitiesbased,1
security,8
seduction,1
seed,1
seeded,1
seeing,1
seem,2
seemed,6
seems,6
seen,5
seize,1
select,10
selected,1
selection,1
selections,1
selective,1
selfdriving,10
selfeliminations,1
selfhelp,1
selfmocking,1
selfpublished,1
sell,10
seller,4
sellers,1
sellersthe,1
sellerstoys,1
sells,1
sellthe,1
semiconductors,1
semiofficial,1
senate,3
send,2
sending,2
sends,1
senior,9
sense,2
sensors,1
sensual,1
sent,4
sentence,1
sentencing,1
sentiment,1
separate,3
separation,1
september,6
septembers,1
series,18
serieshulus,1
serious,4
seriously,2
serve,2
served,2
serves,3
service,27
serviceany,1
services,21
servicesi,1
servicesthose,1
serving,2
session,2
sessions,4
sets,2
setting,3
settings,5
settle,3
settled,2
settlement,4
settlements,1
sevenfooter,1
seventh,2
severance,2
severe,1
severing,1
sex,1
sexin,1
sexton,1
sexual,6
shaking,1
shaky,1
shamed,1
shane,1
shannon,1
shape,5
shapes,1
share,8
shared,1
shareholder,2
shareholders,7
shares,12
sharesmore,1
sharewalmart,1
sharpshooting,1
sharptongued,1
shaving,1
shed,2
sheet,2
shelf,2
shell,1
shelves,3
shes,3
shifting,2
shifts,1
shin,1
shine,1
ship,1
shipping,8
shipt,1
shira,1
shock,1
shocking,1
shoes,2
shoesource,1
shonda,1
shook,1
shooting,4
shootings,1
shop,3
shoppers,3
shopping,9
shore,1
short,2
shorthand,1
shortlisted,1
shortterm,2
shot,3
shouldnt,1
shouted,1
show,21
showcase,1
showdown,1
showed,2
showing,2
showroom,2
showsdisney,1
shrank,1
shrink,1
shriver,1
shrugged,1
shunned,1
shut,4
shutter,1
shutting,1
shuttled,1
shuttoys,1
shyamalan,1
siblings,1
side,5
sideline,1
sidelines,1
sidelinesits,1
sides,2
sidewalk,1
sign,10
signal,1
signaled,1
signature,2
signed,3
significant,4
signing,2
signs,3
signupgood,1
silencedbut,1
silosatt,1
simon,1
simple,2
simpler,1
simplify,1
simply,2
simpson,3
sinclair,1
singapore,2
singers,1
singing,2
singled,1
singleplayer,1
siphoning,1
siri,2
sirk,1
sit,2
sitcom,1
sitcoms,1
site,1
sites,1
sitethe,1
sits,2
sitting,2
situation,1
situations,2
situationstheir,1
six,5
sixmonth,1
sixpart,1
sixth,1
sixyear,1
size,1
sized,1
sjw,1
skeptical,1
skepticism,1
skeptics,1
skill,7
skilling,1
skipper,2
skirmishpeter,1
skirt,1
sky,1
skyrocketed,1
slap,1
slate,2
sleepwarby,1
slice,1
sliced,1
slices,1
slick,1
slightly,1
slime,1
slipped,1
slips,3
sloan,4
sloans,5
sloatsburg,1
slow,1
slower,1
slowly,2
slug,2
smack,1
small,16
smallare,1
smaller,1
smallthe,1
smart,1
smartphone,2
smartphones,2
smartphonesmoney,1
smartphonesmr,1
smith,16
smiths,1
smithschuster,1
smithsonian,2
smoke,1
smooth,1
smuggled,1
snack,1
snacksits,1
snake,1
snaked,1
snakes,1
snap,1
snapchat,1
snapchatin,1
snapped,1
snaps,1
snapshot,1
sneer,1
sniffs,1
snyderslance,1
soberthe,1
socalled,2
social,7
socit,1
socks,1
sofia,1
softbank,1
softbanks,1
softened,1
software,2
softwarethe,1
soil,1
sold,11
soldier,2
soldiers,1
sole,1
solid,1
solo,1
solomon,3
somehow,1
somethings,1
sometimes,5
somewhat,1
somewhere,1
somr,1
son,6
song,2
sons,1
sony,1
sooner,1
sophia,1
sophistication,1
sorkinbear,1
sort,1
sorters,2
sorts,2
soul,1
souls,2
sounded,1
sounds,1
soundwaves,1
source,3
sources,11
southwestern,1
sovereign,1
spaces,2
spacex,1
spain,1
span,1
spanx,1
spar,1
spare,1
sparse,1
spawned,1
speak,1
speaks,1
special,10
specialists,2
specializes,2
species,2
specific,2
spectacular,1
specter,1
spectrum,1
speculate,1
speculation,2
speculative,1
speech,1
spell,1
spencer,2
spend,3
spending,7
spendingone,1
spends,1
spent,7
spielberg,1
spiral,1
spiraling,1
spiriticarus,1
spiritual,3
split,2
splurge,1
spoke,2
spoken,1
spokesman,1
spoonbill,1
sporting,1
sports,4
spotifys,4
spotted,1
sprawling,1
spread,2
spreading,3
spring,2
sprucing,1
spur,1
sputtered,1
sputteredin,1
spy,2
squarefoot,1
stability,2
stabilized,1
stable,1
stack,1
stacking,1
stade,1
staff,3
staffed,1
staffers,1
stage,2
stake,5
stakes,1
stalks,1
stalwarts,1
stamp,1
stamped,1
stance,3
stand,2
standalone,1
standard,3
standardpascal,1
standards,3
standing,2
standup,1
stanford,2
star,6
starkly,1
starring,3
stars,7
starting,2
startthe,1
startup,4
startups,2
state,10
stated,2
statement,5
statementin,1
statements,1
statementthe,1
staterun,1
statesafter,1
statham,1
station,1
stations,1
staying,2
stays,1
steadily,1
steady,1
steal,2
stealing,1
stearns,19
stearnslike,1
steel,3
steele,5
steelers,1
steeped,1
stefanie,1
stem,1
stemmed,1
step,6
stephan,1
stephen,1
stepped,2
stepping,1
steppingstonebut,1
steps,2
stepson,1
steroid,1
steve,4
steven,3
stewart,2
sticking,1
sticks,1
stiff,1
stitcher,5
stitcherflorida,1
stitcherida,1
stitcherpresident,1
stitcherrex,1
stitcherwith,1
stock,21
stocked,1
stockpiling,1
stocks,1
stocktrading,1
stop,12
stopped,2
storage,2
store,15
stores,32
storesbut,1
storeseach,1
storesnot,1
storesthe,1
storeswe,1
storied,1
stories,2
stormy,2
story,4
storymr,1
storyon,1
stow,1
stpatricks,1
straight,1
straightforward,1
straightup,1
strain,1
strategically,1
strategies,1
strategy,6
straub,2
stream,3
streaming,22
streamingfocused,1
streamingricky,1
streep,1
streetlloyd,1
streets,4
strike,3
strine,2
strip,1
stripped,1
strollers,1
strong,6
stronger,1
strongly,2
struck,2
structure,4
struggle,1
struggled,5
struggledthe,1
struggles,1
studio,5
studios,6
study,2
studying,1
stuff,1
stuffed,2
stuhlbarg,1
stumpf,1
stupid,1
style,3
subject,2
subpoenaed,1
subprime,1
subscribe,16
subscribers,2
subscription,3
subscriptions,4
subsidiaries,3
substance,1
substantial,1
substantially,1
suburban,1
succeed,1
succeeded,1
success,4
successfully,1
successor,2
sucharita,1
sucking,1
sudden,3
sued,1
suffering,1
suffers,1
sugartown,1
suge,1
suggested,1
suggesting,1
suggestion,1
suggestions,1
suggests,1
suggestswhile,1
suisse,1
suite,2
suitors,1
suits,1
summer,6
sunday,3
sundays,1
sunny,1
sunset,3
sunshine,1
suntimes,1
supercenters,1
supermarket,1
superstar,1
supervision,1
supplier,1
suppliers,3
supplies,1
supporter,1
supporters,1
supports,1
supposed,2
supreme,3
suremr,1
surfaced,1
suroosh,1
surpassed,1
surprise,5
surprised,1
surprises,2
survey,1
survival,2
survive,1
surviving,1
survivor,2
susan,1
suspect,2
suspects,1
suspicion,1
suspicionand,1
suspicious,3
sustain,2
sutherland,1
swaddled,1
swallowed,1
swamy,1
swe,1
sweatshirts,1
sweden,2
sweeping,2
sweetheart,1
swere,1
swipe,2
switch,1
switzerland,2
swordand,1
sydney,1
symbolic,1
syndicated,1
system,10
systematic,1
systematically,1
systemic,1
systemically,1
systems,5
systemsand,1
systemsthe,1
tablet,1
tablets,1
taboos,1
tabs,1
tacoma,1
tactics,1
tag,1
tailmore,1
takeawayswhy,1
taken,8
takeover,4
takeovers,1
takes,6
taking,14
talal,1
tale,4
talent,1
talented,2
talk,8
talked,3
talker,1
talking,3
talks,4
tallest,1
tan,1
tanks,1
tap,11
tapopen,5
target,2
targeted,1
tariff,2
tariffs,6
tariffsthe,1
tarkovsky,1
tattoo,3
tattoothis,1
taught,1
tax,33
taxation,3
taxed,5
taxes,10
tbd,1
tbs,4
teach,1
teaches,2
teamit,1
teams,1
tech,23
techcrunch,1
technical,5
technological,2
technology,28
technologycontrolling,1
technologydriven,1
technologythats,1
ted,1
teenage,1
teenager,1
teens,1
tehran,1
teicher,2
telecom,1
telecommunications,1
televangelist,1
television,13
televisions,1
tell,12
telling,4
tells,2
tempted,1
tend,3
tender,1
tending,1
tens,1
tension,1
tensions,4
tentpole,1
terence,1
term,2
terms,2
terrain,1
terrifying,2
terrifyingly,1
territory,2
terrorist,1
tesla,1
teslas,1
test,1
tested,2
testing,2
tests,3
tex,2
texas,4
texass,1
textbook,1
textile,2
thatd,1
thateconomyfederal,1
thcentury,1
theater,5
theboyduddus,1
thedailyadsnytimescomif,5
thedailynytimescom,5
themand,1
thembut,1
theme,4
themhow,1
themin,1
themjerry,1
themselves,2
themselvessimilarly,1
themthe,1
themwalmarts,1
theo,2
theoretically,1
theories,1
theory,6
theos,1
theranos,10
theranosmatt,1
theranoss,2
theres,5
theskimm,1
theyll,3
theyre,5
theyve,2
thiel,3
thiels,1
thighs,1
thin,2
thingamong,1
thingas,1
thinkers,1
thinking,3
third,3
thirdparty,1
thirty,1
thisis,1
thisjpmorgan,1
thmost,1
thomas,1
thomson,1
though,8
thought,3
thoughts,1
thousand,1
thousands,2
threat,2
threatening,1
threats,1
threecenturyold,1
threedimensional,1
threehour,1
threeweek,1
threshold,2
thresholds,1
thrift,1
thrill,1
thrive,2
thriving,2
throes,1
thrones,4
throughout,4
thseeded,1
thursday,8
thursdaya,1
thursdaychristian,1
thursdayhere,1
thursdayreactionmark,1
thus,1
ticket,3
tickets,1
tied,2
ties,1
tight,3
tightened,1
tighter,1
tillerson,3
tillersons,3
time,56
timeand,1
timein,1
timepeter,1
timesbackground,1
timescrooked,1
timesdesignated,1
timess,1
timesup,1
timethis,1
timing,1
timothy,1
tinted,1
tiny,4
tipkroger,1
tipped,1
tips,1
tired,1
tires,2
titans,1
tithe,1
title,4
titles,1
tmc,1
tnt,6
tobacco,2
todays,9
todrick,1
together,7
tokyo,2
toll,1
tom,1
tomatoes,1
tons,1
tony,1
tool,1
tools,2
toothy,1
topics,1
toppingsinthemiddle,1
tops,1
topsand,1
torments,1
toro,1
tortured,1
tossing,1
total,5
totaled,2
totaling,1
touched,1
touching,2
tough,5
toughens,1
tougher,1
toughest,1
toughness,1
tour,2
tournament,2
toward,7
towelzoe,1
tower,1
town,1
toy,13
toys,37
toysthe,1
traces,1
track,2
tracker,1
tracking,1
tracks,1
tracy,3
trade,15
traded,2
trader,1
traders,1
trades,3
trading,5
tradition,1
traditional,6
trae,1
traffic,1
tragedy,1
trailers,3
trailinstead,1
train,1
training,2
transaction,3
transactions,1
transatlantic,1
transferred,1
transform,1
transformative,1
transformed,1
transformerstheyre,1
transforming,2
transforms,1
transit,1
transition,2
transitory,1
transportation,1
transporting,1
traumatic,1
travel,2
traveled,1
travis,1
treasurer,1
trend,1
trending,1
trends,2
trevor,1
trey,1
trial,10
tribune,1
tribute,1
tricking,1
trickle,1
tried,4
tries,3
trillion,2
tripled,1
trivia,1
trollopes,1
trophy,1
trouble,2
troubled,5
troubles,1
truck,3
trucks,1
truckstoys,1
TRUE,6
truly,1
trumps,7
trumpthe,1
trumptoys,1
trumptune,1
trust,4
trustly,1
trustthe,1
trustweighed,1
trybut,1
trying,15
tshirt,1
tuesdaymr,1
tugged,1
tuggers,4
turmoil,1
turn,8
turnaround,3
turnaroundfor,1
turned,2
turner,2
turners,1
turning,2
tvs,1
twang,1
twenty,1
twentyeighteen,1
twistnyc,1
twitch,2
twoandahalfyearold,1
twoday,2
twofloor,1
twotiered,1
tycoon,1
tyler,1
type,2
typed,1
uber,3
ugh,1
ulan,1
ultimately,3
unable,1
unassailable,1
unbelievably,1
uncertainty,2
uncharted,1
unclear,2
underestimate,1
undergoes,1
undergone,1
undergraduate,1
undermine,3
underserved,1
understand,5
understanding,1
underwhelming,1
undisputed,1
undoing,2
unemployment,4
unexpected,1
unfair,2
unfairly,2
unfavorable,1
unfazed,1
unfounded,1
unfussy,1
ungainly,1
unicorns,3
unilever,2
union,10
unions,2
unionthe,1
unit,2
unitedhealths,1
universal,2
university,7
univision,1
unknown,1
unlike,1
unlikely,3
unload,1
unlock,1
unmistakably,1
unnamed,10
unpaid,1
unparalleled,1
unpredictable,1
unprofitable,1
unreasonable,1
unremarked,1
unselfishly,1
unspool,1
unsure,1
untapped,1
untold,1
unveil,1
unveiled,2
unwanted,1
unwatchable,1
unwilling,1
upandcoming,1
upcoming,1
updated,2
updates,2
upend,1
upended,1
upin,2
upon,2
upper,2
upside,1
upstart,1
urban,3
urged,1
usa,1
uses,7
usher,2
usingas,1
uss,1
usually,1
vacation,1
vacations,1
valet,1
valetinstagram,1
valleys,3
valuation,2
value,9
valued,4
valuemr,1
values,2
valuing,1
vanished,1
vanvalin,2
variety,1
various,1
vast,3
vcrs,1
veach,33
veaches,3
veachs,3
vecna,3
vegetables,1
vehicle,3
vehicles,13
vehicleslyft,1
venezuela,2
venezuelatune,1
venice,1
venkateshwar,2
venture,6
ventures,1
venue,1
verbal,1
verge,2
version,4
vertical,1
vertically,2
vestager,1
vestige,1
vet,1
veteran,2
viability,1
viacom,2
viacomif,1
vibrant,1
vice,14
viceland,2
vicelands,1
vices,1
vicious,1
victim,2
victimology,1
victims,6
videoondemand,1
videos,5
videosatt,1
videotapes,1
view,6
viewers,3
viewing,1
views,2
village,1
viola,1
violate,1
violated,1
violates,1
violations,2
violently,1
viral,1
virginia,5
virginias,1
virtual,3
virtues,1
virtuosity,1
visas,1
visible,1
vision,3
visions,1
visiting,2
visits,2
vital,1
voice,4
voicethe,1
volatile,2
volcker,1
volume,1
voluntary,1
voluntaryms,1
volunteers,2
vornado,3
vote,1
voted,1
vous,1
vowed,1
vulnerable,3
waded,1
waisthigh,1
waiting,3
wake,1
walden,1
walk,1
walker,1
wallets,3
walls,1
walmart,17
walmarts,1
walshs,1
walt,2
wankdorf,1
wanted,4
wanting,2
wapo,2
war,4
warby,9
warehouse,2
wares,1
warner,22
warneratt,1
warnerfor,1
warnerit,1
warners,2
warning,1
warrens,1
warrior,1
warriors,1
wars,3
wash,3
washes,1
washington,11
washingtonbackground,1
washingtons,1
wasnt,5
watchdog,2
watched,3
watchful,1
watching,8
water,8
wave,2
waves,1
waymo,1
waymos,1
wayne,2
ways,4
waythe,1
wealth,2
wealthy,1
weaponsseparately,1
wears,1
weary,1
weasel,1
web,1
webcast,1
websitebut,1
websites,2
wedding,1
wednesday,18
wednesdays,1
weekday,1
weekend,1
weekly,2
weeknights,1
weeks,9
weeksabout,1
weeksthe,1
weigh,1
weight,1
welcome,1
welcomes,1
welcoming,1
wellfunded,1
wellknown,1
wells,7
wellsbackground,1
wellthe,1
welltraveled,1
wendell,1
went,11
west,8
western,1
westworld,1
weve,1
whaddup,1
wharton,1
whatever,2
whats,8
whatsapp,1
wheels,1
wheelthe,1
whidbey,1
whimsy,1
white,16
whoever,1
whole,7
whom,3
whos,1
whose,3
whytrade,1
wicked,1
wide,6
widely,3
widens,1
wider,2
wieser,3
wife,3
wigs,1
wiig,1
wiigthe,1
wikimedia,1
wikipedia,2
wil,1
wilds,1
wilkerson,1
williamsburg,1
willing,4
wilshire,1
win,5
wind,1
winding,2
window,5
windows,1
winds,1
winndixie,1
winners,1
winning,3
wins,2
winter,1
winterspeechless,1
wire,1
wireless,1
wisdom,1
wised,1
wish,1
withdrawing,1
withdrew,1
witherspoon,10
witherspoons,3
withhold,1
within,5
witnessed,1
witty,1
wizards,1
woes,1
woke,1
woman,7
won,6
wonder,4
wondering,1
wont,1
woodland,1
wool,1
word,6
words,1
worked,3
worker,1
workerafter,1
workers,10
workersbeefing,1
workings,1
worknews,1
workplace,1
world,16
worlds,11
worldwarner,1
worldwide,1
wornout,1
worried,3
worries,1
worry,2
worryto,1
worse,2
worsens,1
worth,4
wouldnt,1
wounded,2
wounds,1
woven,1
write,12
writer,5
writers,1
writes,4
writing,2
written,3
wrong,3
wrongful,1
wrote,7
wsj,20
wsjas,1
wsjthe,2
yankees,1
yard,1
yards,1
yardstick,1
yeah,1
yearat,1
yearelsewhere,1
yearold,6
yearsthe,2
yearswhat,1
yearthis,1
yellowstone,2
yesterday,2
yesterdayour,1
yetthis,1
ying,2
yong,3
yongho,1
yorker,1
yorkers,1
youll,3
young,4
younger,4
youngest,1
youngme,2
youngs,1
yourself,1
youth,5
youthoriented,1
youtube,5
youve,4
zak,1
zap,1
zaslav,2
zealand,1
zoay,1
zoe,12
zoes,1
zone,1
zuckerberg,1
